Date,Station Id,Station Name,Elevation (ft),Air_Max_C,Air_Min_C
Sep-98,463,Echo Peak,7670,27.2,-0.1
Oct-98,463,Echo Peak,7670,17.3,-4.9
Nov-98,463,Echo Peak,7670,17.5,-9.3
Dec-98,463,Echo Peak,7670,18.5,-19.8
Jan-99,463,Echo Peak,7670,16.7,-9.4
Feb-99,463,Echo Peak,7670,11.8,-17.7
Mar-99,463,Echo Peak,7670,,
Apr-99,463,Echo Peak,7670,,
May-99,463,Echo Peak,7670,,
Jun-99,463,Echo Peak,7670,25.6,-5.5
Jul-99,463,Echo Peak,7670,28.3,6.6
Aug-99,463,Echo Peak,7670,25.4,-0.2
Sep-99,463,Echo Peak,7670,24.8,1.6
Oct-99,463,Echo Peak,7670,23.3,-1.9
Nov-99,463,Echo Peak,7670,18.5,-11.2
Dec-99,463,Echo Peak,7670,14.9,-11.7
Jan-00,463,Echo Peak,7670,10.5,-12.8
Feb-00,463,Echo Peak,7670,16.4,-14.2
Mar-00,463,Echo Peak,7670,16.3,-10.7
Apr-00,463,Echo Peak,7670,22,-6
May-00,463,Echo Peak,7670,23.4,-10.8
Jun-00,463,Echo Peak,7670,28.3,-1.3
Jul-00,463,Echo Peak,7670,29.3,2
Aug-00,463,Echo Peak,7670,29.8,5.2
Sep-00,463,Echo Peak,7670,27.2,-1.4
Oct-00,463,Echo Peak,7670,20.8,-5.8
Nov-00,463,Echo Peak,7670,13.6,-12.8
Dec-00,463,Echo Peak,7670,,
Jan-01,463,Echo Peak,7670,14.9,-14.7
Feb-01,463,Echo Peak,7670,15,-14.7
Mar-01,463,Echo Peak,7670,19.8,-10.7
Apr-01,463,Echo Peak,7670,19,-12.4
May-01,463,Echo Peak,7670,24.9,-4.5
Jun-01,463,Echo Peak,7670,26,-0.9
Jul-01,463,Echo Peak,7670,28.3,5
Aug-01,463,Echo Peak,7670,29.2,7.3
Sep-01,463,Echo Peak,7670,25,4
Oct-01,463,Echo Peak,7670,24.6,-0.8
Nov-01,463,Echo Peak,7670,17.2,-12.2
Dec-01,463,Echo Peak,7670,9.6,-13.4
Jan-02,463,Echo Peak,7670,18.2,-18
Feb-02,463,Echo Peak,7670,17.1,-10.4
Mar-02,463,Echo Peak,7670,19,-15.2
Apr-02,463,Echo Peak,7670,21.3,-10.6
May-02,463,Echo Peak,7670,23.9,-8
Jun-02,463,Echo Peak,7670,26.1,-3.6
Jul-02,463,Echo Peak,7670,32,7.6
Aug-02,463,Echo Peak,7670,30.6,5.8
Sep-02,463,Echo Peak,7670,23.7,1.7
Oct-02,463,Echo Peak,7670,19.4,-2.4
Nov-02,463,Echo Peak,7670,15.1,-4.9
Dec-02,463,Echo Peak,7670,10.4,-10
Jan-03,463,Echo Peak,7670,14.3,-5.9
Feb-03,463,Echo Peak,7670,9.6,-9.9
Mar-03,463,Echo Peak,7670,15.1,-7
Apr-03,463,Echo Peak,7670,11.1,-9.9
May-03,463,Echo Peak,7670,22.9,-7.2
Jun-03,463,Echo Peak,7670,23.4,1.6
Jul-03,463,Echo Peak,7670,26.8,9.1
Aug-03,463,Echo Peak,7670,25.3,8.8
Sep-03,463,Echo Peak,7670,24,2.6
Oct-03,463,Echo Peak,7670,21.1,-6.4
Nov-03,463,Echo Peak,7670,13.9,-9.9
Dec-03,463,Echo Peak,7670,13.2,-13.3
Jan-04,463,Echo Peak,7670,11.1,-14.1
Feb-04,463,Echo Peak,7670,7.7,-10.1
Mar-04,463,Echo Peak,7670,18.3,-7.1
Apr-04,463,Echo Peak,7670,17.2,-4.6
May-04,463,Echo Peak,7670,18.9,-2.6
Jun-04,463,Echo Peak,7670,20.7,-0.6
Jul-04,463,Echo Peak,7670,24.1,7.8
Aug-04,463,Echo Peak,7670,25.5,5.4
Sep-04,463,Echo Peak,7670,22.5,-2.5
Oct-04,463,Echo Peak,7670,19.4,-6.4
Nov-04,463,Echo Peak,7670,12.7,-12.4
Dec-04,463,Echo Peak,7670,13.5,-9.3
Jan-05,463,Echo Peak,7670,19.3,-8.2
Feb-05,463,Echo Peak,7670,8.7,-7.1
Mar-05,463,Echo Peak,7670,15.7,-8.9
Apr-05,463,Echo Peak,7670,12.4,-8.2
May-05,463,Echo Peak,7670,20.1,-6.5
Jun-05,463,Echo Peak,7670,22.2,-3.5
Jul-05,463,Echo Peak,7670,25.3,9.8
Aug-05,463,Echo Peak,7670,23.5,5.1
Sep-05,463,Echo Peak,7670,21.1,0.5
Oct-05,463,Echo Peak,7670,18.7,-2.2
Nov-05,463,Echo Peak,7670,14.4,-9
Dec-05,463,Echo Peak,7670,12.2,-10.8
Jan-06,463,Echo Peak,7670,11.5,-10.4
Feb-06,463,Echo Peak,7670,13.9,-13.4
Mar-06,463,Echo Peak,7670,8.7,-13.7
Apr-06,463,Echo Peak,7670,16,-8.3
May-06,463,Echo Peak,7670,21.3,-4.4
Jun-06,463,Echo Peak,7670,25.9,1.6
Jul-06,463,Echo Peak,7670,26.3,8.3
Aug-06,463,Echo Peak,7670,23.4,6.2
Sep-06,463,Echo Peak,7670,23.3,-1.6
Oct-06,463,Echo Peak,7670,16.8,-1.5
Nov-06,463,Echo Peak,7670,15.6,-10.1
Dec-06,463,Echo Peak,7670,13.1,-11.4
Jan-07,463,Echo Peak,7670,12.9,-17.7
Feb-07,463,Echo Peak,7670,14,-10.8
Mar-07,463,Echo Peak,7670,16.6,-11.7
Apr-07,463,Echo Peak,7670,18.3,-9.3
May-07,463,Echo Peak,7670,21.2,-5.3
Jun-07,463,Echo Peak,7670,21.5,-3.2
Jul-07,463,Echo Peak,7670,28,7.9
Aug-07,463,Echo Peak,7670,25.6,8.4
Sep-07,463,Echo Peak,7670,23.8,-2.6
Oct-07,463,Echo Peak,7670,20.6,-4.8
Nov-07,463,Echo Peak,7670,16.6,-6.5
Dec-07,463,Echo Peak,7670,10.5,-13.3
Jan-08,463,Echo Peak,7670,12.5,-11.4
Feb-08,463,Echo Peak,7670,15.8,-11
Mar-08,463,Echo Peak,7670,11.9,-8.3
Apr-08,463,Echo Peak,7670,15.9,-9.2
May-08,463,Echo Peak,7670,24,-5.5
Jun-08,463,Echo Peak,7670,22.9,0.5
Jul-08,463,Echo Peak,7670,26.7,9.7
Aug-08,463,Echo Peak,7670,28.7,4
Sep-08,463,Echo Peak,7670,24.3,1
Oct-08,463,Echo Peak,7670,19.4,-6.8
Nov-08,463,Echo Peak,7670,16.9,-6.9
Dec-08,463,Echo Peak,7670,14.4,-13.8
Jan-09,463,Echo Peak,7670,14.7,-11.2
Feb-09,463,Echo Peak,7670,13.7,-12.9
Mar-09,463,Echo Peak,7670,13.8,-10
Apr-09,463,Echo Peak,7670,18.5,-9.6
May-09,463,Echo Peak,7670,22.3,0.1
Jun-09,463,Echo Peak,7670,24.5,1.1
Jul-09,463,Echo Peak,7670,26.3,8.4
Aug-09,463,Echo Peak,7670,25.9,2.4
Sep-09,463,Echo Peak,7670,24.7,-2.1
Oct-09,463,Echo Peak,7670,18.1,-7.6
Nov-09,463,Echo Peak,7670,19.2,-4.9
Dec-09,463,Echo Peak,7670,13.7,-15.3
Jan-10,463,Echo Peak,7670,11.5,-8
Feb-10,463,Echo Peak,7670,10.6,-9.4
Mar-10,463,Echo Peak,7670,13.8,-11.7
Apr-10,463,Echo Peak,7670,14.6,-9.8
May-10,463,Echo Peak,7670,14.6,-7
Jun-10,463,Echo Peak,7670,23.9,2.2
Jul-10,463,Echo Peak,7670,25.8,5.1
Aug-10,463,Echo Peak,7670,26.8,2.4
Sep-10,463,Echo Peak,7670,25.1,0.8
Oct-10,463,Echo Peak,7670,23.2,-3.6
Nov-10,463,Echo Peak,7670,19.6,-12.7
Dec-10,463,Echo Peak,7670,13.2,-14.5
Jan-11,463,Echo Peak,7670,14,-11.5
Feb-11,463,Echo Peak,7670,11,-16.3
Mar-11,463,Echo Peak,7670,18.4,-8.8
Apr-11,463,Echo Peak,7670,16.5,-12.7
May-11,463,Echo Peak,7670,15.5,-6.9
Jun-11,463,Echo Peak,7670,21.6,-3.9
Jul-11,463,Echo Peak,7670,24.6,5.3
Aug-11,463,Echo Peak,7670,24.1,8.1
Sep-11,463,Echo Peak,7670,22.4,5.8
Oct-11,463,Echo Peak,7670,19.2,-3.6
Nov-11,463,Echo Peak,7670,14.4,-8.8
Dec-11,463,Echo Peak,7670,11.5,-9.5
Jan-12,463,Echo Peak,7670,14.2,-11.7
Feb-12,463,Echo Peak,7670,12.7,-9
Mar-12,463,Echo Peak,7670,13.1,-12.7
Apr-12,463,Echo Peak,7670,18.5,-11.4
May-12,463,Echo Peak,7670,21.7,-3.1
Jun-12,463,Echo Peak,7670,23.3,-4.9
Jul-12,463,Echo Peak,7670,25.1,8.4
Aug-12,463,Echo Peak,7670,26.4,8.9
Sep-12,463,Echo Peak,7670,22.8,6.8
Oct-12,463,Echo Peak,7670,23.4,-3.5
Nov-12,463,Echo Peak,7670,17.1,-9.7
Dec-12,463,Echo Peak,7670,9.4,-13.6
Jan-13,463,Echo Peak,7670,13,-15.1
Feb-13,463,Echo Peak,7670,12,-11
Mar-13,463,Echo Peak,7670,15.8,-6.3
Apr-13,463,Echo Peak,7670,17.3,-8.5
May-13,463,Echo Peak,7670,19.3,-1.2
Jun-13,463,Echo Peak,7670,25.6,1.9
Jul-13,463,Echo Peak,7670,27.5,9.7
Aug-13,463,Echo Peak,7670,24.3,7.4
Sep-13,463,Echo Peak,7670,22.4,-2.1
Oct-13,463,Echo Peak,7670,18.6,-4.6
Nov-13,463,Echo Peak,7670,15.4,-7.5
Dec-13,463,Echo Peak,7670,15.8,-15.3
Jan-14,463,Echo Peak,7670,13,-9.5
Feb-14,463,Echo Peak,7670,11.7,-11.1
Mar-14,463,Echo Peak,7670,13.5,-7.5
Apr-14,463,Echo Peak,7670,15.6,-7.9
May-14,463,Echo Peak,7670,19.5,-4
Jun-14,463,Echo Peak,7670,26,2.9
Jul-14,463,Echo Peak,7670,27.3,9
Aug-14,463,Echo Peak,7670,24.2,8.1
Sep-14,463,Echo Peak,7670,24.8,1
Oct-14,463,Echo Peak,7670,21.6,-0.9
Nov-14,463,Echo Peak,7670,18.2,-5.1
Dec-14,463,Echo Peak,7670,13.8,-13.7
Jan-15,463,Echo Peak,7670,15,-6.4
Feb-15,463,Echo Peak,7670,17,-8.8
Oct-89,473,Fallen Leaf,6236,0,0
Nov-89,473,Fallen Leaf,6236,0,0
Dec-89,473,Fallen Leaf,6236,0,0
Jan-90,473,Fallen Leaf,6236,0,0
Feb-90,473,Fallen Leaf,6236,0,0
Mar-90,473,Fallen Leaf,6236,0,0
Apr-90,473,Fallen Leaf,6236,0,0
May-90,473,Fallen Leaf,6236,0,0
Jun-90,473,Fallen Leaf,6236,0,0
Jul-90,473,Fallen Leaf,6236,0,0
Aug-90,473,Fallen Leaf,6236,29.2,-1.1
Sep-90,473,Fallen Leaf,6236,28.6,-2.3
Oct-90,473,Fallen Leaf,6236,23.6,-9.3
Nov-90,473,Fallen Leaf,6236,17.1,-15.5
Dec-90,473,Fallen Leaf,6236,14.7,-25.7
Jan-91,473,Fallen Leaf,6236,11.2,-13.6
Feb-91,473,Fallen Leaf,6236,14.4,-9.3
Mar-91,473,Fallen Leaf,6236,14.5,-15.3
Apr-91,473,Fallen Leaf,6236,17.4,-9.7
May-91,473,Fallen Leaf,6236,20.9,-7.2
Jun-91,473,Fallen Leaf,6236,27.5,-4.5
Jul-91,473,Fallen Leaf,6236,32,0.3
Aug-91,473,Fallen Leaf,6236,29.4,-2.8
Sep-91,473,Fallen Leaf,6236,26.9,-0.8
Oct-91,473,Fallen Leaf,6236,25.2,-10.4
Nov-91,473,Fallen Leaf,6236,16.9,-11
Dec-91,473,Fallen Leaf,6236,13.1,-13.6
Jan-92,473,Fallen Leaf,6236,12.2,-14.6
Feb-92,473,Fallen Leaf,6236,13.3,-10.1
Mar-92,473,Fallen Leaf,6236,14.3,-9
Apr-92,473,Fallen Leaf,6236,21.5,-7.9
May-92,473,Fallen Leaf,6236,24.5,-4.9
Jun-92,473,Fallen Leaf,6236,27.9,-5.4
Jul-92,473,Fallen Leaf,6236,27.7,-2.5
Aug-92,473,Fallen Leaf,6236,,
Sep-92,473,Fallen Leaf,6236,,
Oct-92,473,Fallen Leaf,6236,23.6,-3.8
Nov-92,473,Fallen Leaf,6236,16.9,-12.8
Dec-92,473,Fallen Leaf,6236,10.1,-19.2
Jan-93,473,Fallen Leaf,6236,9.5,-23
Feb-93,473,Fallen Leaf,6236,8.9,-15.6
Mar-93,473,Fallen Leaf,6236,17,-14.2
Apr-93,473,Fallen Leaf,6236,19.6,-8.2
May-93,473,Fallen Leaf,6236,22.3,-5
Jun-93,473,Fallen Leaf,6236,28.1,-4.4
Jul-93,473,Fallen Leaf,6236,27.5,-2.1
Aug-93,473,Fallen Leaf,6236,30.4,-1.5
Sep-93,473,Fallen Leaf,6236,29.8,-4.1
Oct-93,473,Fallen Leaf,6236,24,-51.4
Nov-93,473,Fallen Leaf,6236,17.3,-11.4
Dec-93,473,Fallen Leaf,6236,12.8,-15.8
Jan-94,473,Fallen Leaf,6236,12.8,-15.4
Feb-94,473,Fallen Leaf,6236,13.5,-19.9
Mar-94,473,Fallen Leaf,6236,16.7,-13.9
Apr-94,473,Fallen Leaf,6236,22.5,-8.3
May-94,473,Fallen Leaf,6236,23.4,-4.8
Jun-94,473,Fallen Leaf,6236,28.5,-4.9
Jul-94,473,Fallen Leaf,6236,31.5,0.1
Aug-94,473,Fallen Leaf,6236,31.4,-0.6
Sep-94,473,Fallen Leaf,6236,26.7,-4.1
Oct-94,473,Fallen Leaf,6236,22.1,-7.9
Nov-94,473,Fallen Leaf,6236,11.7,-18.1
Dec-94,473,Fallen Leaf,6236,12.7,-17.8
Jan-95,473,Fallen Leaf,6236,14.6,-17.1
Feb-95,473,Fallen Leaf,6236,14.5,-16.3
Mar-95,473,Fallen Leaf,6236,13.5,-17.2
Apr-95,473,Fallen Leaf,6236,17.3,-12.5
May-95,473,Fallen Leaf,6236,22.3,-5.3
Jun-95,473,Fallen Leaf,6236,27.4,-4.7
Jul-95,473,Fallen Leaf,6236,29.7,-1
Aug-95,473,Fallen Leaf,6236,28.5,-1
Sep-95,473,Fallen Leaf,6236,27.3,-3.4
Oct-95,473,Fallen Leaf,6236,23.2,-8.6
Nov-95,473,Fallen Leaf,6236,20.4,-9.1
Dec-95,473,Fallen Leaf,6236,13.6,-15.1
