system:index,image_date,mean,median,source,std,variance,.geo
1_1_19840305,447292800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19840305,{NDWI=null},{NDWI=null},
1_1_19840406,450057600000,{NDWI=0.32705007099794525},{NDWI=0.3332417776187261},LANDSAT/LT5_L1T_32DAY_NDWI/19840406,{NDWI=0.06397715349002178},{NDWI=0.004093076168685806},
1_1_19840508,452822400000,{NDWI=0.3444946574501277},{NDWI=0.3467160470428921},LANDSAT/LT5_L1T_32DAY_NDWI/19840508,{NDWI=0.035895967361769233},{NDWI=0.0012885204728372021},
1_1_19840609,455587200000,{NDWI=0.22741482721942213},{NDWI=0.24368016123771669},LANDSAT/LT5_L1T_32DAY_NDWI/19840609,{NDWI=0.10030866330964186},{NDWI=0.01006182793496709},
1_1_19840711,458352000000,{NDWI=0.023796196893157366},{NDWI=0.014305422893695293},LANDSAT/LT5_L1T_32DAY_NDWI/19840711,{NDWI=0.10421124743025917},{NDWI=0.010859984090970698},
1_1_19840812,461116800000,{NDWI=-0.05550240586315924},{NDWI=-0.08020000663158056},LANDSAT/LT5_L1T_32DAY_NDWI/19840812,{NDWI=0.09519798753381302},{NDWI=0.00906265683048802},
1_1_19840913,463881600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19840913,{NDWI=null},{NDWI=null},
1_1_19841015,466646400000,{NDWI=0.08785542173553296},{NDWI=0.08390924190321276},LANDSAT/LT5_L1T_32DAY_NDWI/19841015,{NDWI=0.10271749638733588},{NDWI=0.01055088406408236},
1_1_19841116,469411200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19841116,{NDWI=null},{NDWI=null},
1_1_19841218,472176000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19841218,{NDWI=null},{NDWI=null},
1_1_19850101,473385600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19850101,{NDWI=null},{NDWI=null},
1_1_19850202,476150400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19850202,{NDWI=null},{NDWI=null},
1_1_19850306,478915200000,{NDWI=0.9066472969434809},{NDWI=0.9318345305639938},LANDSAT/LT5_L1T_32DAY_NDWI/19850306,{NDWI=0.06977758519361342},{NDWI=0.004868911395451979},
1_1_19850407,481680000000,{NDWI=0.2684196874334951},{NDWI=0.2717176204727542},LANDSAT/LT5_L1T_32DAY_NDWI/19850407,{NDWI=0.11901532614390292},{NDWI=0.014164647857139584},
1_1_19850509,484444800000,{NDWI=0.2926227647212201},{NDWI=0.29920494556427},LANDSAT/LT5_L1T_32DAY_NDWI/19850509,{NDWI=0.12368241816187282},{NDWI=0.015297340562368367},
1_1_19850610,487209600000,{NDWI=0.07429589211246443},{NDWI=0.06469702485360597},LANDSAT/LT5_L1T_32DAY_NDWI/19850610,{NDWI=0.11990319996071742},{NDWI=0.014376777360819788},
1_1_19850712,489974400000,{NDWI=-0.06858060835404216},{NDWI=-0.09559553991193356},LANDSAT/LT5_L1T_32DAY_NDWI/19850712,{NDWI=0.10536585371360428},{NDWI=0.011101963128796659},
1_1_19850813,492739200000,{NDWI=0.10161510845539704},{NDWI=0.09551455390950044},LANDSAT/LT5_L1T_32DAY_NDWI/19850813,{NDWI=0.12106479920163071},{NDWI=0.014656685605731166},
1_1_19850914,495504000000,{NDWI=-0.08844460886823546},{NDWI=-0.12260157630468409},LANDSAT/LT5_L1T_32DAY_NDWI/19850914,{NDWI=0.11780650234573936},{NDWI=0.013878371994936694},
1_1_19851016,498268800000,{NDWI=0.05456397339504173},{NDWI=0.02913905542505824},LANDSAT/LT5_L1T_32DAY_NDWI/19851016,{NDWI=0.15126247687594663},{NDWI=0.022880336910646285},
1_1_19851117,501033600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19851117,{NDWI=null},{NDWI=null},
1_1_19851219,503798400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19851219,{NDWI=null},{NDWI=null},
1_1_19860101,504921600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19860101,{NDWI=null},{NDWI=null},
1_1_19860202,507686400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19860202,{NDWI=null},{NDWI=null},
1_1_19860306,510451200000,{NDWI=0.2612605571068771},{NDWI=0.2633224584554371},LANDSAT/LT5_L1T_32DAY_NDWI/19860306,{NDWI=0.15040797973214773},{NDWI=0.022622560367106158},
1_1_19860407,513216000000,{NDWI=0.3880783524968182},{NDWI=0.40425406802784314},LANDSAT/LT5_L1T_32DAY_NDWI/19860407,{NDWI=0.1024549825008905},{NDWI=0.010497023439257777},
1_1_19860509,515980800000,{NDWI=0.3165250039634725},{NDWI=0.3342530007163684},LANDSAT/LT5_L1T_32DAY_NDWI/19860509,{NDWI=0.1084622201595355},{NDWI=0.011764053201935548},
1_1_19860610,518745600000,{NDWI=0.13073355920924548},{NDWI=0.12688646217187247},LANDSAT/LT5_L1T_32DAY_NDWI/19860610,{NDWI=0.12808792171341274},{NDWI=0.01640651568886135},
1_1_19860712,521510400000,{NDWI=-0.017877665884837534},{NDWI=-0.04146885677524235},LANDSAT/LT5_L1T_32DAY_NDWI/19860712,{NDWI=0.11188179119331558},{NDWI=0.012517535200624668},
1_1_19860813,524275200000,{NDWI=-0.054763748289324385},{NDWI=-0.07971208078993691},LANDSAT/LT5_L1T_32DAY_NDWI/19860813,{NDWI=0.09293992012113345},{NDWI=0.008637828752122665},
1_1_19860914,527040000000,{NDWI=-0.02022492847682168},{NDWI=-0.05677362369454425},LANDSAT/LT5_L1T_32DAY_NDWI/19860914,{NDWI=0.13193907421143797},{NDWI=0.017407919303771335},
1_1_19861016,529804800000,{NDWI=0.11704024869468652},{NDWI=0.08101507993759932},LANDSAT/LT5_L1T_32DAY_NDWI/19861016,{NDWI=0.13969603194897998},{NDWI=0.019514981342290436},
1_1_19861117,532569600000,{NDWI=0.4303522182478906},{NDWI=0.41290784965861926},LANDSAT/LT5_L1T_32DAY_NDWI/19861117,{NDWI=0.19301672257642732},{NDWI=0.037255455194145505},
1_1_19861219,535334400000,{NDWI=0.8871538615551505},{NDWI=0.8914357320122097},LANDSAT/LT5_L1T_32DAY_NDWI/19861219,{NDWI=0.03432453621006568},{NDWI=0.0011781737860361104},
1_1_19870101,536457600000,{NDWI=0.8871538615551505},{NDWI=0.8914357320122097},LANDSAT/LT5_L1T_32DAY_NDWI/19870101,{NDWI=0.03432453621006568},{NDWI=0.0011781737860361104},
1_1_19870202,539222400000,{NDWI=0.9190783560024063},{NDWI=0.9268542476116665},LANDSAT/LT5_L1T_32DAY_NDWI/19870202,{NDWI=0.03369758442676122},{NDWI=0.0011355271961987004},
1_1_19870306,541987200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19870306,{NDWI=null},{NDWI=null},
1_1_19870407,544752000000,{NDWI=0.49982181846426854},{NDWI=0.5038793385028839},LANDSAT/LT5_L1T_32DAY_NDWI/19870407,{NDWI=0.30505612329338255},{NDWI=0.0930592383587874},
1_1_19870509,547516800000,{NDWI=0.2883137323175758},{NDWI=0.2760274080853713},LANDSAT/LT5_L1T_32DAY_NDWI/19870509,{NDWI=0.15784126218753283},{NDWI=0.024913864048953484},
1_1_19870610,550281600000,{NDWI=0.20406492371733828},{NDWI=0.20088138458905397},LANDSAT/LT5_L1T_32DAY_NDWI/19870610,{NDWI=0.12954259607061117},{NDWI=0.01678128419671352},
1_1_19870712,553046400000,{NDWI=-0.015052238705282937},{NDWI=-0.02531095335937359},LANDSAT/LT5_L1T_32DAY_NDWI/19870712,{NDWI=0.08311791045656375},{NDWI=0.0069085870386653495},
1_1_19870813,555811200000,{NDWI=-0.053274349164559025},{NDWI=-0.07221627607941628},LANDSAT/LT5_L1T_32DAY_NDWI/19870813,{NDWI=0.0857217298063886},{NDWI=0.007348214960999493},
1_1_19870914,558576000000,{NDWI=-0.07336321446427355},{NDWI=-0.08767177609772217},LANDSAT/LT5_L1T_32DAY_NDWI/19870914,{NDWI=0.07990983305180599},{NDWI=0.006385581418367506},
1_1_19871016,561340800000,{NDWI=-0.11402086152207107},{NDWI=-0.1353977514637841},LANDSAT/LT5_L1T_32DAY_NDWI/19871016,{NDWI=0.08725124570732189},{NDWI=0.007612779877479456},
1_1_19871117,564105600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19871117,{NDWI=null},{NDWI=null},
1_1_19871219,566870400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19871219,{NDWI=null},{NDWI=null},
1_1_19880101,567993600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19880101,{NDWI=null},{NDWI=null},
1_1_19880202,570758400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19880202,{NDWI=null},{NDWI=null},
1_1_19880305,573523200000,{NDWI=0.11850408589288641},{NDWI=0.05816079845482653},LANDSAT/LT5_L1T_32DAY_NDWI/19880305,{NDWI=0.2261985398168333},{NDWI=0.051165779415267516},
1_1_19880406,576288000000,{NDWI=0.26829278380896576},{NDWI=0.26846937511278235},LANDSAT/LT5_L1T_32DAY_NDWI/19880406,{NDWI=0.06722472226353499},{NDWI=0.004519163283409416},
1_1_19880508,579052800000,{NDWI=0.3640622211845059},{NDWI=0.3844882981343703},LANDSAT/LT5_L1T_32DAY_NDWI/19880508,{NDWI=0.14041654892339323},{NDWI=0.019716807211555686},
1_1_19880609,581817600000,{NDWI=0.25010170948998645},{NDWI=0.25989668965339663},LANDSAT/LT5_L1T_32DAY_NDWI/19880609,{NDWI=0.0968632504554835},{NDWI=0.009382489288801725},
1_1_19880711,584582400000,{NDWI=-0.023176852201965373},{NDWI=-0.033090801909565926},LANDSAT/LT5_L1T_32DAY_NDWI/19880711,{NDWI=0.09168369918589268},{NDWI=0.008405900696409258},
1_1_19880812,587347200000,{NDWI=0.059140809479609674},{NDWI=0.06856327991072948},LANDSAT/LT5_L1T_32DAY_NDWI/19880812,{NDWI=0.07299285087649857},{NDWI=0.005327956279078757},
1_1_19880913,590112000000,{NDWI=0.04963101309816986},{NDWI=0.040068926459008995},LANDSAT/LT5_L1T_32DAY_NDWI/19880913,{NDWI=0.052635683639140236},{NDWI=0.0027705151921596552},
1_1_19881015,592876800000,{NDWI=-0.01089923121354708},{NDWI=-0.036969359852929616},LANDSAT/LT5_L1T_32DAY_NDWI/19881015,{NDWI=0.10307390316882818},{NDWI=0.010624229514456969},
1_1_19881116,595641600000,{NDWI=0.5761927753803265},{NDWI=0.6370812437751077},LANDSAT/LT5_L1T_32DAY_NDWI/19881116,{NDWI=0.29179695301430614},{NDWI=0.08514546178843319},
1_1_19881218,598406400000,{NDWI=0.31215683627346974},{NDWI=0.30902391246386934},LANDSAT/LT5_L1T_32DAY_NDWI/19881218,{NDWI=0.03388131244899116},{NDWI=0.0011479433332661634},
1_1_19890101,599616000000,{NDWI=0.7993753506522494},{NDWI=0.7997532193477337},LANDSAT/LT5_L1T_32DAY_NDWI/19890101,{NDWI=0.030087690888510415},{NDWI=9.052691430025526E-4},
1_1_19890202,602380800000,{NDWI=0.2950668377095738},{NDWI=0.2185206691424052},LANDSAT/LT5_L1T_32DAY_NDWI/19890202,{NDWI=0.2198639350035754},{NDWI=0.04834014991525643},
1_1_19890306,605145600000,{NDWI=0.7656970507189275},{NDWI=0.7751248839289643},LANDSAT/LT5_L1T_32DAY_NDWI/19890306,{NDWI=0.07682086530108265},{NDWI=0.005901445345607085},
1_1_19890407,607910400000,{NDWI=0.15567492970534533},{NDWI=0.15299390798265283},LANDSAT/LT5_L1T_32DAY_NDWI/19890407,{NDWI=0.1832776847108909},{NDWI=0.03359070971298473},
1_1_19890509,610675200000,{NDWI=0.3831176313264545},{NDWI=0.39619370698928835},LANDSAT/LT5_L1T_32DAY_NDWI/19890509,{NDWI=0.11387613445126404},{NDWI=0.012967773997562364},
1_1_19890610,613440000000,{NDWI=0.24327711657189097},{NDWI=0.24658014935751757},LANDSAT/LT5_L1T_32DAY_NDWI/19890610,{NDWI=0.10957868468677998},{NDWI=0.01200748813768475},
1_1_19890712,616204800000,{NDWI=0.03756534244758606},{NDWI=0.021500302928275074},LANDSAT/LT5_L1T_32DAY_NDWI/19890712,{NDWI=0.09994756344248301},{NDWI=0.009989515438089167},
1_1_19890813,618969600000,{NDWI=-0.05292452045100654},{NDWI=-0.07650319283658807},LANDSAT/LT5_L1T_32DAY_NDWI/19890813,{NDWI=0.09279208780283445},{NDWI=0.008610371558808937},
1_1_19890914,621734400000,{NDWI=-0.05392850648326405},{NDWI=-0.07953767996767293},LANDSAT/LT5_L1T_32DAY_NDWI/19890914,{NDWI=0.11444105119485508},{NDWI=0.013096754198583442},
1_1_19891016,624499200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/19891016,{NDWI=null},{NDWI=null},
1_1_19891117,627264000000,{NDWI=0.8092374961496015},{NDWI=0.8572318418459459},LANDSAT/LT5_L1T_32DAY_NDWI/19891117,{NDWI=0.13441150468238205},{NDWI=0.018066452590982014},
1_1_19891219,630028800000,{NDWI=0.35917210208664146},{NDWI=0.3254537985131547},LANDSAT/LT5_L1T_32DAY_NDWI/19891219,{NDWI=0.0944307975128081},{NDWI=0.008917175518904965},
1_1_19900101,631152000000,{NDWI=0.8528146924912061},{NDWI=0.8604351494271877},LANDSAT/LT5_L1T_32DAY_NDWI/19900101,{NDWI=0.035111316127098655},{NDWI=0.0012328045201770582},
1_1_19900202,633916800000,{NDWI=0.9358619940062541},{NDWI=0.9420987793377468},LANDSAT/LT5_L1T_32DAY_NDWI/19900202,{NDWI=0.03087157764562582},{NDWI=9.530543063299039E-4},
1_1_19900306,636681600000,{NDWI=0.23544874816210268},{NDWI=0.14460111941610063},LANDSAT/LT5_L1T_32DAY_NDWI/19900306,{NDWI=0.2934168615991107},{NDWI=0.08609345467067167},
1_1_19900407,639446400000,{NDWI=0.31513695731728886},{NDWI=0.3162975156536469},LANDSAT/LT5_L1T_32DAY_NDWI/19900407,{NDWI=0.11263217143967726},{NDWI=0.01268600604321685},
1_1_19900509,642211200000,{NDWI=0.324301273085362},{NDWI=0.33400249915818375},LANDSAT/LT5_L1T_32DAY_NDWI/19900509,{NDWI=0.09483297738908326},{NDWI=0.008993293600478378},
